year,road_section,traffic_period,weather_station_id,wind_bin,wind_bin_lower_ms,estimated_vehicle_km,injury_accidents,serious_or_fatal_accidents,one_vehicle_accidents,multiple_vehicle_accidents
2007,1-n1,VHDU,33357,5-10,5.0,388788.2806733681,1,0,1,0
2007,1-n1,VHDU,33357,10-15,10.0,119694.63235650238,0,0,0,0
2007,1-n1,VHDU,33357,15-20,15.0,36194.90836769661,0,0,0,0
2007,1-n1,VHDU,33357,20-25,20.0,3449.918568164944,0,0,0,0
2007,1-p1,SDU,33357,0-5,0.0,1294444.976180698,2,0,2,0
2007,1-p1,SDU,33357,5-10,5.0,694889.8734086242,1,0,0,1
2007,1-p1,SDU,33357,10-15,10.0,96532.44363449691,0,0,0,0
2007,1-p1,SDU,33357,15-20,15.0,13773.239476386034,0,0,0,0
2007,1-p1,SDU,33357,20-25,20.0,119.76729979466094,0,0,0,0
2007,1-p1,VDU,33357,0-5,0.0,323791.9841244481,1,0,0,1
2007,1-p1,VDU,33357,5-10,5.0,261841.8681588426,0,0,0,0
2007,1-p1,VDU,33357,10-15,10.0,162992.24787938647,0,0,0,0
2007,1-p1,VDU,33357,15-20,15.0,45762.84921856844,0,0,0,0
2007,1-p1,VDU,33357,20-25,20.0,8536.800618754356,0,0,0,0
2007,1-p3,VHDU,3471,0-5,0.0,682740.4900204918,2,0,2,0
2007,1-p3,VHDU,3471,5-10,5.0,369297.4313114754,0,0,0,0
2007,1-p3,VHDU,3471,10-15,10.0,37339.79747950819,0,0,0,0
2007,1-p3,VHDU,3471,15-20,15.0,1180.4594877049178,0,0,0,0
2007,1-p3,VHDU,3471,20-25,20.0,931.941700819671,0,0,0,0
2007,1-p4,SDU,3463,0-5,0.0,1764920.6975,1,1,0,1
2007,1-p4,SDU,3463,5-10,5.0,618840.71625,1,1,1,0
2007,1-p4,SDU,3463,10-15,10.0,90044.085,0,0,0,0
2007,1-p4,SDU,3463,15-20,15.0,13449.98125,0,0,0,0
2007,1-p4,VDU,3463,0-5,0.0,688750.9405333335,0,0,0,0
2007,1-p4,VDU,3463,5-10,5.0,346572.55600000004,1,1,1,0
2007,1-p4,VDU,3463,10-15,10.0,129557.18453333335,0,0,0,0
2007,1-p4,VDU,3463,15-20,15.0,41532.00773333334,0,0,0,0
2007,1-p4,VDU,3463,20-25,20.0,5386.403733333333,0,0,0,0
2007,1-p4,VDU,3463,>=25,25.0,141.7474666666662,0,0,0,0
2007,1-p9,VHDU,3471,0-5,0.0,385955.58544057375,1,0,1,0
2007,1-p9,VHDU,3471,5-10,5.0,208765.12875227688,0,0,0,0
2007,1-p9,VHDU,3471,10-15,10.0,21108.318031648454,0,0,0,0
2007,1-p9,VHDU,3471,15-20,15.0,667.3178745446266,0,0,0,0
2007,1-p9,VHDU,3471,20-25,20.0,526.8299009562837,0,0,0,0
2007,1-q0,VDU,3471,0-5,0.0,277991.04927121766,0,0,0,0
2007,1-q0,VDU,3471,5-10,5.0,116869.02372232471,1,0,1,0
2007,1-q0,VDU,3471,10-15,10.0,17084.71722785978,0,0,0,0
2007,1-q0,VDU,3471,15-20,15.0,2341.681522140221,0,0,0,0
2007,1-q0,VDU,3471,20-25,20.0,143.3682564575645,0,0,0,0
2007,1-q5,VHDU,3474,0-5,0.0,445182.58822329843,1,0,1,0
2007,1-q5,VHDU,3474,5-10,5.0,540012.8191403263,0,0,0,0
2007,1-q5,VHDU,3474,10-15,10.0,278151.0672858781,0,0,0,0
2007,1-q5,VHDU,3474,15-20,15.0,89635.26004970685,0,0,0,0
2007,1-q5,VHDU,3474,20-25,20.0,24301.89761661993,0,0,0,0
2007,1-q5,VHDU,3474,>=25,25.0,4402.517684170277,0,0,0,0
2007,1-q7,SDU,33394,0-5,0.0,715855.4958333332,1,1,1,0
2007,1-q7,SDU,33394,5-10,5.0,443842.90416666673,0,0,0,0
2007,1-q7,SDU,33394,10-15,10.0,53874.87777777778,0,0,0,0
2007,1-q7,SDU,33394,15-20,15.0,5831.816666666667,0,0,0,0
2007,1-q7,SDU,33394,20-25,20.0,277.70555555555535,0,0,0,0
2007,1-r1,VHDU,4300,0-5,0.0,272584.8521311475,0,0,0,0
2007,1-r1,VHDU,4300,5-10,5.0,204225.50950819667,1,0,1,0
2007,1-r1,VHDU,4300,10-15,10.0,63812.57803278687,0,0,0,0
2007,1-r1,VHDU,4300,15-20,15.0,13671.868524590163,0,0,0,0
2007,1-r1,VHDU,4300,20-25,20.0,410.4718032786883,0,0,0,0
2007,1-r3,VDU,4303,0-5,0.0,179748.0413004562,0,0,0,0
2007,1-r3,VDU,4303,5-10,5.0,106100.74657735175,0,0,0,0
2007,1-r3,VDU,4303,10-15,10.0,38248.71111393428,1,1,1,0
2007,1-r3,VDU,4303,15-20,15.0,4655.208257781372,0,0,0,0
2007,1-r3,VDU,4303,20-25,20.0,285.0127504764105,0,0,0,0
2007,1-r7,VHDU,34326,0-5,0.0,71344.9994840374,0,0,0,0
2007,1-r7,VHDU,34326,5-10,5.0,98665.45714285712,1,0,1,0
2007,1-r7,VHDU,34326,10-15,10.0,45449.95700741696,0,0,0,0
2007,1-r7,VHDU,34326,15-20,15.0,11522.106056110933,0,0,0,0
2007,1-r7,VHDU,34326,20-25,20.0,3177.4880103192518,0,0,0,0
2007,1-r7,VHDU,34326,>=25,25.0,59.39229925830373,0,0,0,0
2007,1-s5,SDU,34238,0-5,0.0,552536.1437754403,1,0,1,0
2007,1-s5,SDU,34238,5-10,5.0,382437.8233020809,0,0,0,0
2007,1-s5,SDU,34238,10-15,10.0,91522.56176995198,0,0,0,0
2007,1-s5,SDU,34238,15-20,15.0,16645.889656986048,0,0,0,0
2007,1-s5,SDU,34238,20-25,20.0,477.3014955408187,0,0,0,0
2007,1-t1,VDU,4271,0-5,0.0,279103.5622222222,1,0,1,0
2007,1-t1,VDU,4271,5-10,5.0,169395.85444444444,0,0,0,0
2007,1-t1,VDU,4271,10-15,10.0,35404.90722222222,0,0,0,0
2007,1-t1,VDU,4271,15-20,15.0,2123.7355555555555,0,0,0,0
2007,1-t1,VDU,4271,20-25,20.0,810.3727777777774,0,0,0,0
2007,1-t1,VDU,4271,>=25,25.0,55.887777777777494,0,0,0,0
2007,1-t1,VHDU,4271,0-5,0.0,389703.9747068543,1,1,1,0
2007,1-t1,VHDU,4271,5-10,5.0,248883.2949643895,0,0,0,0
2007,1-t1,VHDU,4271,10-15,10.0,43482.43088143125,0,0,0,0
2007,1-t1,VHDU,4271,15-20,15.0,2378.8594473249386,0,0,0,0
2007,1-t3,SDU,4271,0-5,0.0,733430.6525,1,0,1,0
2007,1-t3,SDU,4271,5-10,5.0,530219.69,0,0,0,0
2007,1-t3,SDU,4271,10-15,10.0,49549.04500000001,0,0,0,0
2007,1-t3,SDU,4271,15-20,15.0,1721.4925,0,0,0,0
2007,204-01,VHDU,6272,0-5,0.0,101740.29546675771,0,0,0,0
2007,204-01,VHDU,6272,5-10,5.0,66060.2718214936,1,0,1,0
2007,204-01,VHDU,6272,10-15,10.0,19824.6787773224,0,0,0,0
2007,204-01,VHDU,6272,15-20,15.0,4684.033920765027,0,0,0,0
2007,204-01,VHDU,6272,20-25,20.0,846.6446288706737,0,0,0,0
2007,204-01,VHDU,6272,>=25,25.0,10.995384790528078,0,0,0,0
2007,204-02,VDU,6272,0-5,0.0,20075.542476324095,1,0,1,0
2007,204-02,VDU,6272,5-10,5.0,10380.873083128725,0,0,0,0
2007,204-02,VDU,6272,10-15,10.0,3455.5257243072597,0,0,0,0
2007,204-02,VDU,6272,15-20,15.0,992.5446229393195,0,0,0,0
2007,204-02,VDU,6272,20-25,20.0,30.634093300596277,0,0,0,0
2007,249-01,SDU,36127,0-5,0.0,120801.61576013226,0,0,0,0
2007,249-01,SDU,36127,5-10,5.0,50824.42695548083,1,0,1,0
2007,249-01,SDU,36127,10-15,10.0,12360.703131733455,0,0,0,0
2007,249-01,SDU,36127,15-20,15.0,1012.4808025993275,0,0,0,0
2007,249-01,SDU,36127,20-25,20.0,21.09335005415258,0,0,0,0
2007,26-02,VDU,6420,0-5,0.0,173437.39972222224,0,0,0,0
2007,26-02,VDU,6420,5-10,5.0,149922.78583333333,1,0,1,0
2007,26-02,VDU,6420,10-15,10.0,63124.18194444445,0,0,0,0
2007,26-02,VDU,6420,15-20,15.0,10341.864166666668,0,0,0,0
2007,26-02,VDU,6420,20-25,20.0,958.8483333333331,0,0,0,0
2007,26-04,SDU,6430,0-5,0.0,120906.38830138206,0,0,0,0
2007,26-04,SDU,6430,5-10,5.0,130543.98580472579,1,0,1,0
2007,26-04,SDU,6430,10-15,10.0,30094.762015158267,0,0,0,0
2007,26-04,SDU,6430,15-20,15.0,2964.0158359340157,0,0,0,0
2007,26-04,SDU,6430,20-25,20.0,1000.1280427998214,0,0,0,0
2007,264-02,VHDU,6315,0-5,0.0,11725.040642076503,0,0,0,0
2007,264-02,VHDU,6315,5-10,5.0,13645.666040528231,1,0,1,0
2007,264-02,VHDU,6315,10-15,10.0,3453.770913023679,0,0,0,0
2007,264-02,VHDU,6315,15-20,15.0,580.3811247723132,0,0,0,0
2007,264-02,VHDU,6315,20-25,20.0,63.7412795992714,0,0,0,0
2007,30-06,SDU,6515,0-5,0.0,411918.94042424246,0,0,0,0
2007,30-06,SDU,6515,5-10,5.0,230193.44219782736,2,1,2,0
2007,30-06,SDU,6515,10-15,10.0,36829.3885294454,0,0,0,0
2007,30-06,SDU,6515,15-20,15.0,4139.8888484848485,0,0,0,0
2007,30-06,VHDU,6515,0-5,0.0,203606.24507462687,0,0,0,0
2007,30-06,VHDU,6515,5-10,5.0,181522.292238806,0,0,0,0
2007,30-06,VHDU,6515,10-15,10.0,35636.57731343284,1,0,1,0
2007,30-06,VHDU,6515,15-20,15.0,3120.0286567164185,0,0,0,0
2007,30-06,VHDU,6515,20-25,20.0,2023.1435820895524,0,0,0,0
2007,30-06,VHDU,6515,>=25,25.0,341.25313432835776,0,0,0,0
2007,33-01,VDU,31399,0-5,0.0,159895.65534849008,0,0,0,0
2007,33-01,VDU,31399,5-10,5.0,127635.80700195202,0,0,0,0
2007,33-01,VDU,31399,10-15,10.0,89331.48180732576,1,0,1,0
2007,33-01,VDU,31399,15-20,15.0,16888.313590538524,0,0,0,0
2007,33-01,VDU,31399,20-25,20.0,543.3237616259041,0,0,0,0
2007,33-01,VDU,31399,>=25,25.0,22.638490067745646,0,0,0,0
2007,33-01,VHDU,31399,0-5,0.0,222043.9942720383,1,1,1,0
2007,33-01,VHDU,31399,5-10,5.0,182727.2506832298,0,0,0,0
2007,33-01,VHDU,31399,10-15,10.0,53173.21084962106,0,0,0,0
2007,33-01,VHDU,31399,15-20,15.0,1728.7841951108321,0,0,0,0
2007,33-02,VHDU,1395,0-5,0.0,101700.2283060109,0,0,0,0
2007,33-02,VHDU,1395,5-10,5.0,131920.98260473588,1,0,1,0
2007,33-02,VHDU,1395,10-15,10.0,39686.35996357012,0,0,0,0
2007,33-02,VHDU,1395,15-20,15.0,2908.865528233151,0,0,0,0
2007,33-02,VHDU,1395,20-25,20.0,15.723597449908704,0,0,0,0
2007,33-04,VHDU,1395,0-5,0.0,170097.5758196721,0,0,0,0
2007,33-04,VHDU,1395,5-10,5.0,220642.95935792348,1,0,1,0
2007,33-04,VHDU,1395,10-15,10.0,66376.97609289618,0,0,0,0
2007,33-04,VHDU,1395,15-20,15.0,4865.190403005465,0,0,0,0
2007,33-04,VHDU,1395,20-25,20.0,26.298326502731875,0,0,0,0
2007,341-01,SDU,36411,0-5,0.0,174797.618640246,1,0,1,0
2007,341-01,SDU,36411,5-10,5.0,89924.15180047828,0,0,0,0
2007,341-01,SDU,36411,10-15,10.0,10540.559918004785,0,0,0,0
2007,341-01,SDU,36411,15-20,15.0,203.9096412709258,0,0,0,0
2007,35-01,SDU,31399,0-5,0.0,2859241.391875,0,0,0,0
2007,35-01,SDU,31399,5-10,5.0,1378908.4535416665,1,0,1,0
2007,35-01,SDU,31399,10-15,10.0,280788.3955555556,0,0,0,0
2007,35-01,SDU,31399,15-20,15.0,14968.499027777778,0,0,0,0
2007,35-01,VHDU,31399,0-5,0.0,1337275.1918348623,1,0,0,1
2007,35-01,VHDU,31399,5-10,5.0,1100487.4057142856,1,0,0,1
2007,35-01,VHDU,31399,10-15,10.0,320239.3110091743,0,0,0,0
2007,35-01,VHDU,31399,15-20,15.0,10411.721441677586,0,0,0,0
2007,35-02,SDU,31399,0-5,0.0,2019378.5625,0,0,0,0
2007,35-02,SDU,31399,5-10,5.0,973873.0625,2,0,0,2
2007,35-02,SDU,31399,10-15,10.0,198310.6666666667,0,0,0,0
2007,35-02,SDU,31399,15-20,15.0,10571.708333333332,0,0,0,0
2007,35-02,VDU,31399,0-5,0.0,562585.1026524286,0,0,0,0
2007,35-02,VDU,31399,5-10,5.0,449080.39200826734,0,0,0,0
2007,35-02,VDU,31399,10-15,10.0,314308.4829486738,1,0,1,0
2007,35-02,VDU,31399,15-20,15.0,59420.711677574924,0,0,0,0
2007,35-02,VDU,31399,20-25,20.0,1911.658284533241,0,0,0,0
2007,35-02,VDU,31399,>=25,25.0,79.65242852221711,0,0,0,0
2007,35-03,VDU,36411,0-5,0.0,305373.66630943486,2,1,0,2
2007,35-03,VDU,36411,5-10,5.0,346312.6650163859,0,0,0,0
2007,35-03,VDU,36411,10-15,10.0,74315.47856091532,0,0,0,0
2007,35-03,VDU,36411,15-20,15.0,8280.746900477203,0,0,0,0
2007,35-03,VDU,36411,20-25,20.0,549.2332127867533,0,0,0,0
2007,35-04,VHDU,36411,0-5,0.0,509644.837375927,1,0,1,0
2007,35-04,VHDU,36411,5-10,5.0,397151.67942954943,0,0,0,0
2007,35-04,VHDU,36411,10-15,10.0,55362.54629777525,0,0,0,0
2007,35-04,VHDU,36411,15-20,15.0,6409.236896748431,0,0,0,0
2007,35-05,VHDU,36411,0-5,0.0,210056.75761323448,2,0,2,0
2007,35-05,VHDU,36411,5-10,5.0,163691.23739418143,0,0,0,0
2007,35-05,VHDU,36411,10-15,10.0,22818.394528237306,0,0,0,0
2007,35-05,VHDU,36411,15-20,15.0,2641.6504643468343,0,0,0,0
2007,35-07,VDU,6515,0-5,0.0,104233.8729166667,0,0,0,0
2007,35-07,VDU,6515,5-10,5.0,137385.10625000004,1,1,1,0
2007,35-07,VDU,6515,10-15,10.0,36642.55416666667,0,0,0,0
2007,35-07,VDU,6515,15-20,15.0,5807.991666666669,0,0,0,0
2007,35-07,VDU,6515,20-25,20.0,195.77499999999986,0,0,0,0
2007,354-02,SDU,36411,0-5,0.0,104209.54791481607,1,1,1,0
2007,354-02,SDU,36411,5-10,5.0,53610.313908438664,0,0,0,0
2007,354-02,SDU,36411,10-15,10.0,6283.992839084388,0,0,0,0
2007,354-02,SDU,36411,15-20,15.0,121.56533766085862,0,0,0,0
2007,355-01,SDU,36411,0-5,0.0,177110.7886573283,1,0,1,0
2007,355-01,SDU,36411,5-10,5.0,91114.15572258283,0,0,0,0
2007,355-01,SDU,36411,10-15,10.0,10680.047557225827,0,0,0,0
2007,355-01,SDU,36411,15-20,15.0,206.6080628629996,0,0,0,0
2007,36-11,VDU,1590,0-5,0.0,95380.0175128866,0,0,0,0
2007,36-11,VDU,1590,5-10,5.0,252370.24546391756,1,0,1,0
2007,36-11,VDU,1590,10-15,10.0,207482.80643041237,1,0,1,0
2007,36-11,VDU,1590,15-20,15.0,134847.61096649486,0,0,0,0
2007,36-11,VDU,1590,20-25,20.0,50260.961146907226,0,0,0,0
2007,36-11,VDU,1590,>=25,25.0,50492.578479381446,0,0,0,0
2007,36-11,VHDU,1590,0-5,0.0,237412.97532974504,0,0,0,0
2007,36-11,VHDU,1590,5-10,5.0,387755.1773111729,0,0,0,0
2007,36-11,VHDU,1590,10-15,10.0,332693.2787366179,0,0,0,0
2007,36-11,VHDU,1590,15-20,15.0,259387.9800319394,1,0,1,0
2007,36-11,VHDU,1590,20-25,20.0,122147.8563257822,0,0,0,0
2007,36-11,VHDU,1590,>=25,25.0,62608.032264742404,0,0,0,0
2007,365-01,SDU,1596,0-5,0.0,807786.25875,1,1,0,1
2007,365-01,SDU,1596,5-10,5.0,291351.29125,0,0,0,0
2007,365-01,SDU,1596,10-15,10.0,61277.58375000001,0,0,0,0
2007,365-01,SDU,1596,15-20,15.0,8383.2525,0,0,0,0
2007,365-01,SDU,1596,20-25,20.0,66.53374999999909,0,0,0,0
2007,37-01,SDU,36411,0-5,0.0,1000756.4678555974,1,1,1,0
2007,37-01,SDU,36411,5-10,5.0,514836.39897847624,0,0,0,0
2007,37-01,SDU,36411,10-15,10.0,60347.12368978478,0,0,0,0
2007,37-01,SDU,36411,15-20,15.0,1167.4294761416693,0,0,0,0
2007,37-01,VDU,36411,0-5,0.0,274277.59518426954,0,0,0,0
2007,37-01,VDU,36411,5-10,5.0,311047.7929891335,0,0,0,0
2007,37-01,VDU,36411,10-15,10.0,66747.96484907721,1,0,1,0
2007,37-01,VDU,36411,15-20,15.0,7437.5219502098535,0,0,0,0
2007,37-01,VDU,36411,20-25,20.0,493.30502730983716,0,0,0,0
2007,37-01,VHDU,36411,0-5,0.0,532836.7516257844,0,0,0,0
2007,37-01,VHDU,36411,5-10,5.0,415224.47644038795,1,0,1,0
2007,37-01,VHDU,36411,10-15,10.0,57881.87609811752,0,0,0,0
2007,37-01,VHDU,36411,15-20,15.0,6700.895835710212,0,0,0,0
2007,37-03,SDU,36411,0-5,0.0,1232848.3970026192,0,0,0,0
2007,37-03,SDU,36411,5-10,5.0,634235.4504680559,1,0,1,0
2007,37-03,SDU,36411,10-15,10.0,74342.61690468057,0,0,0,0
2007,37-03,SDU,36411,15-20,15.0,1438.1756246441175,0,0,0,0
2007,379-01,VHDU,1391,0-5,0.0,70564.6837109554,0,0,0,0
2007,379-01,VHDU,1391,5-10,5.0,65282.866668849456,1,1,1,0
2007,379-01,VHDU,1391,10-15,10.0,11925.73532512606,0,0,0,0
2007,379-01,VHDU,1391,15-20,15.0,1812.8685580512083,0,0,0,0
2007,379-01,VHDU,1391,20-25,20.0,58.79573701787699,0,0,0,0
2007,38-01,SDU,31392,0-5,0.0,457253.4162254483,1,1,1,0
2007,38-01,SDU,31392,5-10,5.0,386742.3754056362,0,0,0,0
2007,38-01,SDU,31392,10-15,10.0,112806.70788499857,0,0,0,0
2007,38-01,SDU,31392,15-20,15.0,5533.5004839168805,0,0,0,0
2007,39-01,SDU,31387,0-5,0.0,1640744.3258333332,0,0,0,0
2007,39-01,SDU,31387,5-10,5.0,1021899.4625,1,0,0,1
2007,39-01,SDU,31387,10-15,10.0,273345.52125,0,0,0,0
2007,39-01,SDU,31387,15-20,15.0,11913.770416666668,0,0,0,0
2007,39-01,VDU,31387,0-5,0.0,729635.3132181661,1,1,0,1
2007,39-01,VDU,31387,5-10,5.0,872000.3584823224,0,0,0,0
2007,39-01,VDU,31387,10-15,10.0,337582.1016458752,0,0,0,0
2007,39-01,VDU,31387,15-20,15.0,69505.59886576602,0,0,0,0
2007,39-01,VDU,31387,20-25,20.0,2775.5979580339163,0,0,0,0
2007,39-01,VDU,31387,>=25,25.0,231.29982983615884,0,0,0,0
2007,39-01,VHDU,31387,0-5,0.0,1136822.9691860464,2,1,1,1
2007,39-01,VHDU,31387,5-10,5.0,1027608.535465116,0,0,0,0
2007,39-01,VHDU,31387,10-15,10.0,361225.2794459644,0,0,0,0
2007,39-01,VHDU,31387,15-20,15.0,29347.72884746922,0,0,0,0
2007,39-01,VHDU,31387,20-25,20.0,4526.266638166894,0,0,0,0
2007,39-01,VHDU,31387,>=25,25.0,2044.1204172366606,0,0,0,0
2007,41-15,SDU,1370,0-5,0.0,11785107.957499998,2,0,1,1
2007,41-15,SDU,1370,5-10,5.0,7347342.167499999,1,1,1,0
2007,41-15,SDU,1370,10-15,10.0,1857893.2699999998,0,0,0,0
2007,41-15,SDU,1370,15-20,15.0,149209.04499999998,0,0,0,0
2007,41-15,VDU,1370,0-5,0.0,8282076.597499999,3,2,2,1
2007,41-15,VDU,1370,5-10,5.0,5854487.911666666,1,0,1,0
2007,41-15,VDU,1370,10-15,10.0,2090611.8758333328,0,0,0,0
2007,41-15,VDU,1370,15-20,15.0,477383.8141666667,0,0,0,0
2007,41-15,VDU,1370,20-25,20.0,153963.54249999998,0,0,0,0
2007,41-15,VDU,1370,>=25,25.0,13556.538333333328,0,0,0,0
2007,41-16,SDU,31363,0-5,0.0,8492120.434570713,5,0,4,1
2007,41-16,SDU,31363,5-10,5.0,6854964.15918925,3,1,3,0
2007,41-16,SDU,31363,10-15,10.0,2035899.2455203824,0,0,0,0
2007,41-16,SDU,31363,15-20,15.0,258128.32071965383,0,0,0,0
2007,41-16,VDU,31363,0-5,0.0,6048820.864735632,1,0,0,1
2007,41-16,VDU,31363,5-10,5.0,4976289.415356322,1,0,1,0
2007,41-16,VDU,31363,10-15,10.0,2236444.502068965,1,0,1,0
2007,41-16,VDU,31363,15-20,15.0,527448.2015632183,0,0,0,0
2007,41-16,VDU,31363,20-25,20.0,137873.9979770115,0,0,0,0
2007,41-16,VDU,31363,>=25,25.0,20841.418298850567,0,0,0,0
2007,41-16,VHDU,31363,0-5,0.0,6338574.372149863,0,0,0,0
2007,41-16,VHDU,31363,5-10,5.0,5852552.446626369,2,0,1,1
2007,41-16,VHDU,31363,10-15,10.0,3400308.9931786037,1,0,0,1
2007,41-16,VHDU,31363,15-20,15.0,536745.2763845803,0,0,0,0
2007,41-16,VHDU,31363,20-25,20.0,44267.65166058394,0,0,0,0
2007,41-17,VHDU,31363,0-5,0.0,2293848.229311132,0,0,0,0
2007,41-17,VHDU,31363,5-10,5.0,2117963.1693886863,1,1,0,1
2007,41-17,VHDU,31363,10-15,10.0,1230527.9239735403,0,0,0,0
2007,41-17,VHDU,31363,15-20,15.0,194241.18572080293,0,0,0,0
2007,41-17,VHDU,31363,20-25,20.0,16019.891605839417,0,0,0,0
2007,41-21,VDU,1453,0-5,0.0,488817.17,1,0,1,0
2007,41-21,VDU,1453,5-10,5.0,1139545.39,0,0,0,0
2007,41-21,VDU,1453,10-15,10.0,1021838.6266666667,0,0,0,0
2007,41-21,VDU,1453,15-20,15.0,308573.33444444445,0,0,0,0
2007,41-21,VDU,1453,20-25,20.0,25357.497777777775,0,0,0,0
2007,41-21,VDU,1453,>=25,25.0,1199.3411111111109,0,0,0,0
2007,41-22,VDU,1453,0-5,0.0,176404.16000000003,0,0,0,0
2007,41-22,VDU,1453,5-10,5.0,411238.72,1,0,0,1
2007,41-22,VDU,1453,10-15,10.0,368760.7466666667,0,0,0,0
2007,41-22,VDU,1453,15-20,15.0,111357.83111111113,0,0,0,0
2007,41-22,VDU,1453,20-25,20.0,9151.004444444443,0,0,0,0
2007,41-22,VDU,1453,>=25,25.0,432.81777777777774,0,0,0,0
2007,410-02,VHDU,31474,0-5,0.0,421886.53554973827,0,0,0,0
2007,410-02,VHDU,31474,5-10,5.0,310199.48751832463,1,0,1,0
2007,410-02,VHDU,31474,10-15,10.0,92537.58826178011,0,0,0,0
2007,410-02,VHDU,31474,15-20,15.0,6582.6267958115195,0,0,0,0
2007,410-02,VHDU,31474,20-25,20.0,54.40187434554935,0,0,0,0
2007,417-01,SDU,31484,0-5,0.0,80229.92100342075,1,1,1,0
2007,417-01,SDU,31484,5-10,5.0,60031.66221208665,0,0,0,0
2007,417-01,SDU,31484,10-15,10.0,18536.61044469783,0,0,0,0
2007,417-01,SDU,31484,15-20,15.0,3046.355302166476,0,0,0,0
2007,417-01,SDU,31484,20-25,20.0,73.85103762827812,0,0,0,0
2007,42-01,SDU,1473,0-5,0.0,409060.82178895304,1,0,1,0
2007,42-01,SDU,1473,5-10,5.0,228848.11940878577,0,0,0,0
2007,42-01,SDU,1473,10-15,10.0,63005.91599693794,0,0,0,0
2007,42-01,SDU,1473,15-20,15.0,4402.522805323283,0,0,0,0
2007,42-01,VHDU,1473,0-5,0.0,263683.8085126366,0,0,0,0
2007,42-01,VHDU,1473,5-10,5.0,213528.56661372952,0,0,0,0
2007,42-01,VHDU,1473,10-15,10.0,101550.95435280053,1,1,1,0
2007,42-01,VHDU,1473,15-20,15.0,10057.869364754097,0,0,0,0
2007,42-01,VHDU,1473,20-25,20.0,167.6311560792344,0,0,0,0
2007,42-02,SDU,1368,0-5,0.0,162239.65694444446,0,0,0,0
2007,42-02,SDU,1368,5-10,5.0,97184.81361111114,1,0,1,0
2007,42-02,SDU,1368,10-15,10.0,19872.56944444445,0,0,0,0
2007,420-01,SDU,31363,0-5,0.0,231353.29273514007,0,0,0,0
2007,420-01,SDU,31363,5-10,5.0,186751.77089501254,0,0,0,0
2007,420-01,SDU,31363,10-15,10.0,55464.591883397865,1,0,1,0
2007,420-01,SDU,31363,15-20,15.0,7032.264486449556,0,0,0,0
2007,420-01,VHDU,31363,0-5,0.0,166563.42376368615,0,0,0,0
2007,420-01,VHDU,31363,5-10,5.0,153791.8648631387,1,0,1,0
2007,420-01,VHDU,31363,10-15,10.0,89352.44338959854,0,0,0,0
2007,420-01,VHDU,31363,15-20,15.0,14104.454041970803,0,0,0,0
2007,420-01,VHDU,31363,20-25,20.0,1163.2539416058394,0,0,0,0
2007,421-01,SDU,31363,0-5,0.0,122070.43443976316,0,0,0,0
2007,421-01,SDU,31363,5-10,5.0,98537.04494989752,1,1,0,1
2007,421-01,SDU,31363,10-15,10.0,29265.141408562973,0,0,0,0
2007,421-01,SDU,31363,15-20,15.0,3710.4792017763607,0,0,0,0
2007,421-01,VDU,31363,0-5,0.0,86632.12188045979,0,0,0,0
2007,421-01,VDU,31363,5-10,5.0,71271.16520459771,1,0,1,0
2007,421-01,VDU,31363,10-15,10.0,32030.694413793106,0,0,0,0
2007,421-01,VDU,31363,15-20,15.0,7554.192445977012,0,0,0,0
2007,421-01,VDU,31363,20-25,20.0,1974.6521287356322,0,0,0,0
2007,421-01,VDU,31363,>=25,25.0,298.4939264367815,0,0,0,0
2007,425-02,VHDU,1362,0-5,0.0,228196.2104210164,1,0,1,0
2007,425-02,VHDU,1362,5-10,5.0,225658.44117701042,0,0,0,0
2007,425-02,VHDU,1362,10-15,10.0,106484.79747849029,0,0,0,0
2007,425-02,VHDU,1362,15-20,15.0,24058.05243317655,0,0,0,0
2007,425-02,VHDU,1362,20-25,20.0,5312.39695078582,0,0,0,0
2007,425-02,VHDU,1362,>=25,25.0,203.0215395204766,0,0,0,0
2007,427-04,VHDU,1362,0-5,0.0,33599.34761959389,1,1,1,0
2007,427-04,VHDU,1362,5-10,5.0,33225.68939428702,0,0,0,0
2007,427-04,VHDU,1362,10-15,10.0,15678.699133876331,0,0,0,0
2007,427-04,VHDU,1362,15-20,15.0,3542.2799759091426,0,0,0,0
2007,427-04,VHDU,1362,20-25,20.0,782.1912183090512,0,0,0,0
2007,427-04,VHDU,1362,>=25,25.0,29.892658024549643,0,0,0,0
2007,427-05,SDU,1362,0-5,0.0,102785.45187266136,0,0,0,0
2007,427-05,SDU,1362,5-10,5.0,73892.00315928846,1,0,1,0
2007,427-05,SDU,1362,10-15,10.0,18327.678710494503,0,0,0,0
2007,427-05,SDU,1362,15-20,15.0,2986.226257555696,0,0,0,0
2007,427-11,SDU,1486,0-5,0.0,80742.15187500001,1,0,1,0
2007,427-11,SDU,1486,5-10,5.0,72036.628125,0,0,0,0
2007,427-11,SDU,1486,10-15,10.0,28445.773125000003,0,0,0,0
2007,427-11,SDU,1486,15-20,15.0,3920.6475000000005,0,0,0,0
2007,427-11,SDU,1486,20-25,20.0,10.539374999999854,0,0,0,0
2007,427-11,VDU,1486,0-5,0.0,3877.2027480916026,0,0,0,0
2007,427-11,VDU,1486,5-10,5.0,6863.30536259542,1,0,1,0
2007,427-11,VDU,1486,10-15,10.0,4714.238301526717,0,0,0,0
