id,timestamp,year,road_section,traffic_period,rate_weather_station_id,rate_weather_time,weather_time_difference_minutes,rate_station_accident_distance_km,weather_station_distance_km,section_length_km,f,fg,temperature_c,vehicle_count,vehicle_group
3294417,2007-07-08 07:11:00,2007,1-d9,SDU,31484.0,2007-07-08 07:10:00,1.0,1.6495100394052695,1.9957763377632372,4.41,4.84,6.27,11.3,1,1 vehicle
3294728,2007-07-08 19:53:00,2007,37-03,SDU,36411.0,2007-07-08 19:50:00,3.0,11.215829873435647,11.6339785132574,13.36,7.23,9.41,17.8,1,1 vehicle
3295955,2007-07-10 16:55:00,2007,1-d9,SDU,31484.0,2007-07-10 16:50:00,5.0,1.2286721607365083,1.9957763377632372,4.41,6.66,8.92,15.2,3,2 or more vehicles
3298159,2007-07-13 15:58:00,2007,421-01,SDU,31363.0,2007-07-13 16:00:00,2.0,7.0703438207132345,7.100638397135419,1.49,6.04,7.64,18.4,2,2 or more vehicles
3298299,2007-07-13 20:32:00,2007,41-15,SDU,1370.0,2007-07-13 20:30:00,2.0,1.4085961697834186,1.361433362983291,13.29,4.48,6.17,19.39,2,2 or more vehicles
3298738,2007-07-14 09:24:00,2007,1-f5,SDU,31579.0,2007-07-14 09:20:00,4.0,2.885154720016397,1.028741036313794,11.96,2.79,3.92,13.7,4,2 or more vehicles
3299480,2007-07-15 12:44:00,2007,365-01,SDU,1596.0,2007-07-15 12:40:00,4.0,11.195635396174955,13.504310426164936,15.81,2.21,5.12,18.26,2,2 or more vehicles
3299609,2007-07-15 17:56:00,2007,1-f4,SDU,1479.0,2007-07-15 18:00:00,4.0,4.585662832488389,3.9897860813229937,1.61,5.84,8.2,15.6,3,2 or more vehicles
3300036,2007-07-16 11:32:00,2007,1-g5,SDU,1779.0,2007-07-16 11:30:00,2.0,7.0809082497266145,7.000866790432446,2.48,1.89,2.58,16.05,2,2 or more vehicles
3300350,2007-07-16 19:09:00,2007,51-01,SDU,1578.0,2007-07-16 19:10:00,1.0,12.493591237019746,12.265311189363167,7.16,2.44,4.57,15.05,2,2 or more vehicles
3301745,2007-07-19 01:48:00,2007,41-16,SDU,31363.0,2007-07-19 01:50:00,2.0,6.99130047572003,4.6115007826263295,11.62,3.69,5.29,11.5,1,1 vehicle
3304938,2007-07-23 07:40:00,2007,512-01,SDU,1689.0,2007-07-23 07:40:00,0.0,13.45458607268208,12.706266962314938,15.04,4.72,5.42,9.82,1,1 vehicle
3305581,2007-07-23 23:02:00,2007,41-15,SDU,1370.0,2007-07-23 23:00:00,2.0,1.6034545704738645,1.361433362983291,13.29,2.57,5.06,12.08,1,1 vehicle
3306057,2007-07-24 15:51:00,2007,910-10,SDU,5943.0,2007-07-24 15:50:00,1.0,8.326195552223625,8.45133079247736,15.22,6.12,8.07,9.57,1,1 vehicle
3306824,2007-07-25 18:47:00,2007,645-01,SDU,32390.0,2007-07-25 18:50:00,3.0,18.570256190157505,18.68427892446157,14.9,10.42,13.33,6.8,2,2 or more vehicles
3308035,2007-07-27 13:22:00,2007,427-05,SDU,1362.0,2007-07-27 13:20:00,2.0,12.08675412555185,13.287546882279852,14.49,5.1,7.9,12.2,1,1 vehicle
3308060,2007-07-27 14:11:00,2007,1-p1,SDU,33357.0,2007-07-27 14:10:00,1.0,2.5213706433498446,2.6900827429345155,10.45,2.77,4.66,6.1,1,1 vehicle
3309408,2007-07-28 15:35:00,2007,60-46,SDU,2636.0,2007-07-28 15:30:00,5.0,1.7397532847802653,1.8431777366694395,7.21,0.77,1.35,3.84,1,1 vehicle
3309874,2007-07-30 04:41:00,2007,1-k6,SDU,33204.0,2007-07-30 04:40:00,1.0,5.187347384531132,7.807893229156674,10.57,4.6,6.27,9.3,1,1 vehicle
3311096,2007-07-31 23:52:00,2007,1-k6,SDU,33204.0,2007-07-31 23:50:00,2.0,5.314094107518967,7.807893229156674,10.57,11.12,15.48,8.8,3,2 or more vehicles
3311747,2007-08-01 19:14:00,2007,460-01,SDU,1578.0,2007-08-01 19:10:00,4.0,8.233440058846018,8.484042787367784,11.16,8.57,13.0,12.76,1,1 vehicle
3312640,2007-08-02 20:50:00,2007,505-01,SDU,1673.0,2007-08-02 20:50:00,0.0,7.830712842278954,7.819786282234574,11.68,5.98,15.65,12.26,1,1 vehicle
3314158,2007-08-04 08:40:00,2007,1-d6,SDU,31399.0,2007-08-04 08:40:00,0.0,1.0262320548012884,2.8564832758413083,10.48,4.33,8.23,12.3,1,1 vehicle
3314254,2007-08-04 11:28:00,2007,842-04,SDU,3292.0,2007-08-04 11:30:00,2.0,13.197256325925563,10.095658459934072,8.14,9.54,12.45,5.82,1,1 vehicle
3314585,2007-08-04 21:33:00,2007,1-f5,SDU,31579.0,2007-08-04 21:30:00,3.0,0.10961506472126391,1.028741036313794,11.96,20.04,34.5,9.3,2,2 or more vehicles
3314661,2007-08-04 23:25:00,2007,30-06,SDU,6515.0,2007-08-04 23:20:00,5.0,4.871249996392533,8.216483669108218,12.47,5.22,8.49,9.47,1,1 vehicle
3314967,2007-08-05 05:14:00,2007,1-p4,SDU,3463.0,2007-08-05 05:10:00,4.0,10.792949008847431,6.428645425378839,11.46,7.37,10.26,6.45,1,1 vehicle
3315525,2007-08-05 20:00:00,2007,60-32,SDU,32355.0,2007-08-05 20:00:00,0.0,11.509003828206856,16.071558073963168,13.14,8.76,11.47,8.9,1,1 vehicle
3315887,2007-08-06 07:22:00,2007,37-01,SDU,36411.0,2007-08-06 07:20:00,2.0,9.071346523731473,9.470095378240474,12.23,2.35,3.04,5.0,1,1 vehicle
3316102,2007-08-06 15:44:00,2007,1-k2,SDU,2197.0,2007-08-06 15:40:00,4.0,11.666381456177323,6.007449718079592,12.01,5.59,8.07,14.85,2,2 or more vehicles
3316990,2007-08-07 17:35:00,2007,94-06,SDU,34382.0,2007-08-07 17:30:00,5.0,13.630151972900473,9.135902274759024,14.66,3.65,4.8,6.1,1,1 vehicle
3317973,2007-08-08 22:13:00,2007,435-02,SDU,1496.0,2007-08-08 22:10:00,3.0,6.77218326102093,7.355674807437691,12.21,10.11,12.74,8.41,1,1 vehicle
3318135,2007-08-09 07:43:00,2007,54-02,SDU,1779.0,2007-08-09 07:40:00,3.0,7.284826335390218,11.0845394985849,12.06,3.16,5.74,12.41,1,1 vehicle
3318156,2007-08-09 08:59:00,2007,42-01,SDU,1473.0,2007-08-09 09:00:00,1.0,8.334327038220206,5.682283768255924,9.37,3.16,5.55,13.83,1,1 vehicle
3318449,2007-08-09 14:00:00,2007,249-01,SDU,36127.0,2007-08-09 14:00:00,0.0,7.034636719564165,6.8998282605409775,5.34,8.64,12.59,15.7,1,1 vehicle
3319490,2007-08-10 21:19:00,2007,82-03,SDU,3662.0,2007-08-10 21:20:00,1.0,1.4707183056994755,4.2573804175106975,11.33,4.7,6.2,9.9,2,2 or more vehicles
3319859,2007-08-11 12:06:00,2007,1-k6,SDU,33204.0,2007-08-11 12:10:00,4.0,5.3234947935161925,7.807893229156674,10.57,6.12,8.33,9.0,2,2 or more vehicles
3319941,2007-08-11 15:32:00,2007,54-15,SDU,31942.0,2007-08-11 15:30:00,2.0,4.3867133589265945,0.3649829257412452,9.1,2.65,3.43,11.0,2,2 or more vehicles
3320320,2007-08-12 03:14:00,2007,61-36,SDU,2646.0,2007-08-12 03:10:00,4.0,9.711137333403359,6.510486031780955,9.93,2.87,6.72,8.24,1,1 vehicle
3321395,2007-08-13 18:09:00,2007,38-01,SDU,31392.0,2007-08-13 18:10:00,1.0,9.843175360389976,7.860927660955096,11.6,4.76,7.55,12.9,1,1 vehicle
3323003,2007-08-16 13:35:00,2007,93-02,SDU,34175.0,2007-08-16 13:30:00,5.0,1.234818395732731,2.2346382814282277,9.93,7.72,10.49,3.8,1,1 vehicle
3323356,2007-08-17 01:25:00,2007,574-02,SDU,31931.0,2007-08-17 01:20:00,5.0,12.463193474534076,15.630862904651623,8.34,1.19,1.67,5.5,1,1 vehicle
3324185,2007-08-18 04:13:00,2007,821-03,SDU,3371.0,2007-08-18 04:10:00,3.0,2.879172068069734,5.605000581782615,5.61,1.03,1.24,6.76,1,1 vehicle
3324295,2007-08-18 07:19:00,2007,1-g1,SDU,1578.0,2007-08-18 07:20:00,1.0,13.613300691347815,11.984962478044778,10.93,2.48,2.8,6.07,1,1 vehicle
3325148,2007-08-19 14:17:00,2007,1-k9,SDU,3317.0,2007-08-19 14:20:00,3.0,7.35314844733245,5.731173545267037,11.4,7.29,9.34,10.43,1,1 vehicle
3325158,2007-08-19 14:31:00,2007,722-04,SDU,3223.0,2007-08-19 14:30:00,1.0,8.889587448867564,8.393986852232786,14.76,8.7,10.65,13.09,1,1 vehicle
3325373,2007-08-19 22:15:00,2007,85-02,SDU,3595.0,2007-08-19 22:10:00,5.0,14.146011141024495,13.024824585494112,12.97,1.94,2.71,5.97,2,2 or more vehicles
3326148,2007-08-21 04:47:00,2007,1-t3,SDU,4271.0,2007-08-21 04:50:00,3.0,0.5077540976542114,0.5442768450431809,2.52,0.48,1.33,7.89,1,1 vehicle
3326699,2007-08-21 23:51:00,2007,1-k8,SDU,3223.0,2007-08-21 23:50:00,1.0,15.403444009846543,15.384253879331345,11.41,2.9,3.75,12.94,1,1 vehicle
3329682,2007-08-26 12:56:00,2007,910-12,SDU,4060.0,2007-08-26 13:00:00,4.0,10.213205624108788,12.176431630857552,10.9,0.23,0.98,13.13,1,1 vehicle
3329725,2007-08-26 15:30:00,2007,1-f8,SDU,1578.0,2007-08-26 15:30:00,0.0,6.625891285984465,8.386002541654312,5.76,2.65,4.96,12.14,2,2 or more vehicles
3329791,2007-08-26 18:01:00,2007,1-e2,SDU,1481.0,2007-08-26 18:00:00,1.0,3.441978425390919,3.0522745231845994,3.41,4.47,5.68,10.19,2,2 or more vehicles
3330335,2007-08-27 12:32:00,2007,f88-01,SDU,4830.0,2007-08-27 12:30:00,2.0,10.178952652621717,13.001788036250554,59.05,1.46,2.74,12.32,1,1 vehicle
3330760,2007-08-27 21:26:00,2007,1-q7,SDU,33394.0,2007-08-27 21:30:00,4.0,15.949053450467874,16.212190161802457,9.65,2.07,2.88,6.5,1,1 vehicle
3331618,2007-08-20 23:15:00,2007,612-01,SDU,32224.0,2007-08-20 23:10:00,5.0,8.456066185684632,7.670652705740254,11.95,9.87,12.74,8.2,1,1 vehicle
3331630,2007-08-28 22:53:00,2007,41-16,SDU,31363.0,2007-08-28 22:50:00,3.0,6.665082537295416,4.6115007826263295,11.62,3.48,4.51,10.7,1,1 vehicle
3332349,2007-08-29 22:14:00,2007,1-n0,SDU,3242.0,2007-08-29 22:10:00,4.0,16.11535558294339,14.629964090000165,9.74,0.28,0.49,8.03,1,1 vehicle
3332890,2007-08-26 20:00:00,2007,85-23,SDU,34733.0,2007-08-26 20:00:00,0.0,2.981069853318739,4.409757019524447,9.86,1.57,1.96,6.3,1,1 vehicle
3334392,2007-09-01 09:10:00,2007,1-f3,SDU,1479.0,2007-09-01 09:10:00,0.0,0.7138157595414223,1.1330985534714593,4.78,6.96,10.29,8.2,1,1 vehicle
3335252,2007-09-02 17:02:00,2007,41-16,SDU,31363.0,2007-09-02 17:00:00,2.0,10.250239782041282,4.6115007826263295,11.62,0.61,1.18,10.2,2,2 or more vehicles
3335538,2007-09-03 05:40:00,2007,41-16,SDU,31363.0,2007-09-03 05:40:00,0.0,7.363134871084991,4.6115007826263295,11.62,3.21,5.0,9.5,1,1 vehicle
3336967,2007-09-05 08:05:00,2007,30-06,SDU,6515.0,2007-09-05 08:00:00,5.0,5.634854021922214,8.216483669108218,12.47,5.33,6.4,9.24,1,1 vehicle
3339343,2007-09-08 11:00:00,2007,1-k9,SDU,3317.0,2007-09-08 11:00:00,0.0,6.1826639965379595,5.731173545267037,11.4,3.93,5.65,10.4,1,1 vehicle
3341052,2007-09-11 10:24:00,2007,35-02,SDU,31399.0,2007-09-11 10:20:00,4.0,10.114450287678011,12.28642901367293,7.8,8.23,10.78,8.1,2,2 or more vehicles
3341379,2007-09-11 18:08:00,2007,1-d6,SDU,31399.0,2007-09-11 18:10:00,2.0,2.2512889425180456,2.8564832758413083,10.48,3.77,5.1,8.8,2,2 or more vehicles
3342232,2007-09-13 04:12:00,2007,1-f5,SDU,31579.0,2007-09-13 04:10:00,2.0,2.0939526013407583,1.028741036313794,11.96,6.79,9.11,8.6,1,1 vehicle
3343529,2007-09-14 16:06:00,2007,48-02,SDU,1590.0,2007-09-14 16:10:00,4.0,6.0851470931840295,5.455728618179233,6.56,10.72,12.13,0.73,1,1 vehicle
3343900,2007-09-15 04:00:00,2007,41-16,SDU,31363.0,2007-09-15 04:00:00,0.0,7.397566256924551,4.6115007826263295,11.62,9.08,12.45,5.2,1,1 vehicle
3344053,2007-09-15 10:13:00,2007,54-14,SDU,1938.0,2007-09-15 10:10:00,3.0,2.1310116746516066,2.202216414079087,4.17,1.7,4.18,5.44,1,1 vehicle
3344225,2007-09-15 18:49:00,2007,1-d8,SDU,31392.0,2007-09-15 18:50:00,1.0,5.120324754932068,1.811228203445721,16.63,9.24,12.35,-0.2,2,2 or more vehicles
3344469,2007-09-15 22:00:00,2007,910-10,SDU,5943.0,2007-09-15 22:00:00,0.0,8.697555843104574,8.45133079247736,15.22,10.14,12.64,-3.9,1,1 vehicle
3345508,2007-09-17 17:34:00,2007,60-23,SDU,32282.0,2007-09-17 17:30:00,4.0,14.219599551974513,12.497952073039995,14.18,11.1,15.88,5.0,1,1 vehicle
3347794,2007-09-19 21:13:00,2007,1-d9,SDU,31484.0,2007-09-19 21:10:00,3.0,2.4163481610046937,1.9957763377632372,4.41,5.86,7.55,3.7,1,1 vehicle
3348686,2007-09-22 13:09:00,2007,39-01,SDU,31387.0,2007-09-22 13:10:00,1.0,5.549515876949117,1.6348934580675056,15.67,9.53,13.13,4.8,2,2 or more vehicles
3348697,2007-09-22 13:29:00,2007,420-01,SDU,31363.0,2007-09-22 13:30:00,1.0,2.0840695302886605,3.8504227892375225,11.32,10.21,13.33,7.2,1,1 vehicle
3349410,2007-09-23 19:49:00,2007,1-f5,SDU,31579.0,2007-09-23 19:50:00,1.0,0.07988845380257381,1.028741036313794,11.96,27.21,39.89,6.1,1,1 vehicle
3350708,2007-09-23 21:07:00,2007,821-02,SDU,3371.0,2007-09-23 21:10:00,3.0,11.825172367199244,10.215577281106947,3.94,12.94,16.27,4.39,1,1 vehicle
3351066,2007-09-25 21:18:00,2007,429-01,SDU,1453.0,2007-09-25 21:20:00,2.0,7.670171605357238,8.668989203579653,2.11,3.03,4.01,4.7,2,2 or more vehicles
3352158,2007-09-27 15:14:00,2007,917-04,SDU,4472.0,2007-09-27 15:10:00,4.0,9.869816493836522,9.634508374308025,9.37,14.72,20.48,12.15,1,1 vehicle
3353978,2007-09-30 05:58:00,2007,1-m3,SDU,33431.0,2007-09-30 06:00:00,2.0,13.676246218397056,13.227469441125152,11.32,3.18,4.51,5.3,1,1 vehicle
3354468,2007-09-30 20:01:00,2007,953-01,SDU,34073.0,2007-09-30 20:00:00,1.0,5.334717933989882,5.4312983365459395,11.27,4.13,5.19,6.7,1,1 vehicle
3354699,2007-10-01 08:06:00,2007,92-10,VHDU,34087.0,2007-10-01 08:10:00,4.0,4.304259095131027,6.682100904890704,8.77,9.23,15.09,0.3,1,1 vehicle
3355968,2007-10-02 16:50:00,2007,633-03,VHDU,32654.0,2007-10-02 16:50:00,0.0,13.90413951295113,19.32563011488732,12.59,5.86,7.25,6.2,1,1 vehicle
3356687,2007-10-02 16:19:00,2007,1-n1,VHDU,33357.0,2007-10-02 16:20:00,1.0,5.446604165357934,7.600410813299837,10.63,5.32,7.15,5.0,1,1 vehicle
3358435,2007-10-06 02:30:00,2007,61-43,VHDU,32643.0,2007-10-06 02:30:00,0.0,3.4102068061106467,3.963127449092952,3.4,7.04,12.25,-0.1,1,1 vehicle
3358634,2007-10-06 12:41:00,2007,1-b6,VHDU,36132.0,2007-10-06 12:40:00,1.0,11.315029907332674,8.800642836775083,12.44,7.08,20.97,5.4,2,2 or more vehicles
3359228,2007-10-07 08:38:00,2007,1-q5,VHDU,3474.0,2007-10-07 08:40:00,2.0,8.905545757784708,11.409165744035429,13.83,4.96,7.32,-2.03,1,1 vehicle
3359236,2007-10-07 09:59:00,2007,1-g8,VHDU,1779.0,2007-10-07 10:00:00,1.0,5.164609175548629,4.97049771952842,8.600000000000001,1.03,2.48,2.7,1,1 vehicle
3359436,2007-10-07 19:15:00,2007,428-01,VHDU,1368.0,2007-10-07 19:10:00,5.0,14.8366680589384,9.75745246814554,21.0,1.81,2.41,2.71,1,1 vehicle
3361927,2007-10-11 12:25:00,2007,204-01,VHDU,6272.0,2007-10-11 12:20:00,5.0,0.9721189370390327,5.2154869670125,12.92,8.09,10.81,7.25,1,1 vehicle
3362998,2007-10-13 00:01:00,2007,41-16,VHDU,31363.0,2007-10-13 00:00:00,1.0,7.570107617834429,4.6115007826263295,11.62,14.04,21.17,10.3,2,2 or more vehicles
3364462,2007-10-15 07:28:00,2007,1-d9,VHDU,31484.0,2007-10-15 07:30:00,2.0,2.0136638070808117,1.9957763377632372,4.41,0.89,2.25,0.9,1,1 vehicle
3364512,2007-10-15 08:57:00,2007,1-d8,VHDU,31392.0,2007-10-15 09:00:00,3.0,2.8084715161340466,1.811228203445721,16.63,8.15,12.35,0.1,1,1 vehicle
3364856,2007-10-15 15:12:00,2007,42-01,VHDU,1473.0,2007-10-15 15:10:00,2.0,6.002985886616956,5.682283768255924,9.37,14.56,17.31,3.21,1,1 vehicle
3365015,2007-10-15 19:31:00,2007,82-03,VHDU,3662.0,2007-10-15 19:30:00,1.0,3.4872033225204,4.2573804175106975,11.33,9.7,13.9,0.3,1,1 vehicle
3365203,2007-10-16 06:56:00,2007,85-04,VHDU,3696.0,2007-10-16 07:00:00,4.0,3.7734494530701133,4.839250240206277,7.15,6.48,10.45,0.54,1,1 vehicle
3365380,2007-10-16 11:45:00,2007,82-03,VHDU,3662.0,2007-10-16 11:40:00,5.0,3.5470801278103186,4.2573804175106975,11.33,7.8,11.2,1.7,1,1 vehicle
3366733,2007-10-18 05:29:00,2007,1-h4,VHDU,32097.0,2007-10-18 05:30:00,1.0,4.684017890675807,6.809457005645053,11.31,3.14,3.57,-1.6,1,1 vehicle
3369538,2007-10-20 20:00:00,2007,85-06,VHDU,3695.0,2007-10-20 20:00:00,0.0,2.189159509076315,2.7317239064768986,12.92,10.12,14.05,11.25,2,2 or more vehicles
3372677,2007-10-25 16:59:00,2007,92-07,VHDU,5981.0,2007-10-25 17:00:00,1.0,3.3838133005879323,4.3294707374769,12.7,12.95,21.89,11.1,1,1 vehicle
3373229,2007-10-26 11:12:00,2007,61-39,VHDU,2642.0,2007-10-26 11:10:00,2.0,2.4890341680903894,3.766087170529165,6.32,5.84,8.53,0.82,1,1 vehicle
3373304,2007-10-26 13:23:00,2007,35-05,VHDU,36411.0,2007-10-26 13:20:00,3.0,4.74249499644712,3.3689289838627756,4.84,4.29,6.47,3.4,1,1 vehicle
3373544,2007-10-26 19:28:00,2007,1-j1,VHDU,32097.0,2007-10-26 19:30:00,2.0,1.817721151093214,3.198771852515269,10.99,4.48,5.82,-2.2,2,2 or more vehicles
3373606,2007-10-26 22:02:00,2007,39-01,VHDU,31387.0,2007-10-26 22:00:00,2.0,5.3366103657490145,1.6348934580675056,15.67,4.42,6.31,0.4,1,1 vehicle
3374086,2007-10-27 17:39:00,2007,1-d8,VHDU,31392.0,2007-10-27 17:40:00,1.0,2.4504095437369147,1.811228203445721,16.63,4.05,5.29,-0.3,1,1 vehicle
3375085,2007-10-29 06:34:00,2007,54-09,VHDU,1936.0,2007-10-29 06:30:00,4.0,3.5676141850655103,0.5920738112219328,11.26,2.68,3.59,-2.08,1,1 vehicle
3375459,2007-10-29 16:29:00,2007,1-t1,VHDU,4271.0,2007-10-29 16:30:00,1.0,10.365013523104986,6.49991970936017,11.24,2.44,3.1,-2.62,1,1 vehicle
3376035,2007-10-30 15:53:00,2007,35-05,VHDU,36411.0,2007-10-30 15:50:00,3.0,2.708841227126858,3.3689289838627756,4.84,4.68,8.04,2.7,1,1 vehicle
3378421,2007-11-03 16:33:00,2007,35-01,VHDU,31399.0,2007-11-03 16:30:00,3.0,3.6383678595022957,4.900372212107007,8.51,2.72,5.1,6.4,2,2 or more vehicles
3378558,2007-11-03 19:13:00,2007,1-r7,VHDU,34326.0,2007-11-03 19:10:00,3.0,2.9736300565936293,5.941528897743506,10.1,7.56,13.43,3.6,1,1 vehicle
3379711,2007-11-05 21:29:00,2007,805-01,VHDU,3662.0,2007-11-05 21:30:00,1.0,4.083268140261962,6.567810528392527,10.5,2.4,6.9,2.4,1,1 vehicle
3379720,2007-11-05 18:32:00,2007,1-m2,VHDU,33419.0,2007-11-05 18:30:00,2.0,5.557335545394612,5.573498711103916,13.26,4.09,6.66,-0.4,1,1 vehicle
3381171,2007-11-07 16:07:00,2007,1-b2,VHDU,36156.0,2007-11-07 16:10:00,3.0,9.291049900196501,14.532829874348824,12.04,4.93,6.08,-0.6,1,1 vehicle
3382804,2007-11-09 19:00:00,2007,47-02,VHDU,1578.0,2007-11-09 19:00:00,0.0,13.357143791508339,12.096600493605075,11.5,1.5,2.09,3.5,2,2 or more vehicles
3382893,2007-11-09 22:34:00,2007,60-27,VHDU,2266.0,2007-11-09 22:30:00,4.0,15.662396119985354,14.45577917719672,9.24,5.32,6.66,2.05,1,1 vehicle
3382962,2007-11-10 00:24:00,2007,1-n1,VHDU,33357.0,2007-11-10 00:20:00,4.0,12.307782220452333,7.600410813299837,10.63,3.87,4.36,-3.9,1,1 vehicle
3383192,2007-11-10 08:33:00,2007,1-b7,VHDU,36132.0,2007-11-10 08:30:00,3.0,8.963184913233038,3.5572778320905845,13.1,2.17,3.14,5.9,1,1 vehicle
3383236,2007-11-10 11:45:00,2007,36-11,VHDU,1590.0,2007-11-10 11:40:00,5.0,3.743917068660718,4.097097125921327,7.99,15.89,19.81,-2.86,1,1 vehicle
3383263,2007-11-10 13:30:00,2007,35-04,VHDU,36411.0,2007-11-10 13:30:00,0.0,4.410173541325885,4.502054796897285,8.82,1.57,2.94,3.3,1,1 vehicle
3383319,2007-11-10 15:34:00,2007,1-p3,VHDU,3471.0,2007-11-10 15:30:00,4.0,17.881954709788868,17.04322593257332,10.59,2.27,3.82,0.72,1,1 vehicle
3383346,2007-11-10 16:31:00,2007,1-p3,VHDU,3471.0,2007-11-10 16:30:00,1.0,17.88509546567936,17.04322593257332,10.59,1.5,2.67,0.52,1,1 vehicle
3383529,2007-11-10 23:44:00,2007,85-01,VHDU,3477.0,2007-11-10 23:40:00,4.0,17.418160863996036,15.285116347461903,12.73,2.33,3.0,-1.5,1,1 vehicle
3384074,2007-11-11 20:55:00,2007,1-k5,VHDU,33204.0,2007-11-11 20:50:00,5.0,1.3547780029689862,0.4927782706765492,7.0,0.6,1.27,0.6,1,1 vehicle
3386454,2007-11-14 23:51:00,2007,33-04,VHDU,1395.0,2007-11-14 23:50:00,1.0,4.1187877350168645,3.8873317209957774,3.0,8.03,10.71,8.29,1,1 vehicle
3387422,2007-11-16 14:04:00,2007,1-k3,VHDU,2197.0,2007-11-16 14:00:00,4.0,2.797285821356551,5.350417813137898,11.87,3.16,4.73,6.62,1,1 vehicle
3387454,2007-11-16 14:51:00,2007,33-01,VHDU,31399.0,2007-11-16 14:50:00,1.0,10.038747010195417,10.766790604703466,12.83,3.33,5.98,5.7,1,1 vehicle
3387569,2007-11-16 18:00:00,2007,1-e2,VHDU,1481.0,2007-11-16 18:00:00,0.0,2.6632991169448585,3.0522745231845994,3.41,5.06,6.72,2.44,3,2 or more vehicles
3387912,2007-11-17 04:52:00,2007,43-01,VHDU,1362.0,2007-11-17 04:50:00,2.0,7.938571799180407,6.992961915312771,13.3,1.4,2.5,1.9,1,1 vehicle
3388030,2007-11-17 14:55:00,2007,30-06,VHDU,6515.0,2007-11-17 14:50:00,5.0,6.885747791566721,8.216483669108218,12.47,11.27,15.06,-1.1,1,1 vehicle
3388053,2007-11-17 16:02:00,2007,1-b8,VHDU,36127.0,2007-11-17 16:00:00,2.0,1.8184196918650535,4.576918755614081,11.82,8.09,19.21,0.5,1,1 vehicle
3388095,2007-11-17 17:45:00,2007,1-k2,VHDU,2197.0,2007-11-17 17:40:00,5.0,0.6799639000452409,6.007449718079592,12.01,18.82,23.94,-2.43,2,2 or more vehicles
3388592,2007-11-18 11:49:00,2007,1-p9,VHDU,3471.0,2007-11-18 11:50:00,1.0,3.93252152377464,3.634671517176708,1.58,1.87,3.23,-3.36,1,1 vehicle
3388593,2007-11-17 20:29:00,2007,1-h3,VHDU,31985.0,2007-11-17 20:30:00,1.0,15.973198838665743,14.515482652677305,9.02,17.87,25.68,-6.2,1,1 vehicle
3388626,2007-11-18 15:02:00,2007,427-04,VHDU,1362.0,2007-11-18 15:00:00,2.0,5.870145182094783,4.7832944778492354,7.14,4.2,7.6,0.7,1,1 vehicle
3390178,2007-11-20 16:31:00,2007,61-34,VHDU,2646.0,2007-11-20 16:30:00,1.0,8.96844366891161,10.1750264156985,13.39,6.12,10.78,1.19,1,1 vehicle
3391765,2007-11-22 18:24:00,2007,41-16,VHDU,31363.0,2007-11-22 18:20:00,4.0,7.470414821503925,4.6115007826263295,11.62,5.3,6.86,-0.1,1,1 vehicle
3392451,2007-11-23 19:02:00,2007,37-01,VHDU,36411.0,2007-11-23 19:00:00,2.0,9.462229353398959,9.470095378240474,12.23,5.0,8.82,2.7,1,1 vehicle
3393314,2007-11-25 03:16:00,2007,43-01,VHDU,1362.0,2007-11-25 03:20:00,4.0,5.904304702288778,6.992961915312771,13.3,4.7,5.7,-2.2,1,1 vehicle
3393467,2007-11-25 09:28:00,2007,1-b2,VHDU,36156.0,2007-11-25 09:30:00,2.0,15.655090001074118,14.532829874348824,12.04,8.15,11.17,-2.8,1,1 vehicle
3393809,2007-11-26 04:20:00,2007,1-g4,VHDU,31674.0,2007-11-26 04:20:00,0.0,1.09451732619924,2.9434338577391106,8.41,27.6,47.43,9.2,1,1 vehicle
3394766,2007-11-27 01:43:00,2007,1-g3,VHDU,1673.0,2007-11-27 01:40:00,3.0,7.724764374934536,5.382052364477969,11.64,5.22,6.76,3.69,1,1 vehicle
3395328,2007-11-26 20:40:00,2007,54-17,VHDU,31948.0,2007-11-26 20:40:00,0.0,10.008570711697633,8.505715469856504,7.44,5.45,9.8,3.6,1,1 vehicle
3395333,2007-11-27 21:13:00,2007,1-k1,VHDU,2197.0,2007-11-27 21:10:00,3.0,15.51316338978212,11.780964013867994,4.67,2.0,2.97,-1.17,1,1 vehicle
3395639,2007-11-28 13:40:00,2007,1-d9,VHDU,31484.0,2007-11-28 13:40:00,0.0,0.7837941919282093,1.9957763377632372,4.41,7.33,9.41,0.8,2,2 or more vehicles
3397119,2007-11-30 22:57:00,2007,56-01,VHDU,31948.0,2007-11-30 23:00:00,3.0,8.616490056943716,3.8833227234733703,10.98,16.52,24.01,-2.3,2,2 or more vehicles
3397602,2007-12-01 19:38:00,2007,767-01,VDU,3433.0,2007-12-01 19:40:00,2.0,12.85988091221142,16.62786732270217,10.75,1.8,2.12,-2.08,1,1 vehicle
3397661,2007-12-01 20:10:00,2007,83-02,VDU,3474.0,2007-12-01 20:10:00,0.0,9.733672416859612,4.255580081063748,9.29,4.77,5.35,-5.88,1,1 vehicle
3397707,2007-12-02 00:12:00,2007,36-11,VDU,1590.0,2007-12-02 00:10:00,2.0,3.776791310484859,4.097097125921327,7.99,8.25,10.79,-7.42,1,1 vehicle
3398024,2007-12-02 12:36:00,2007,1-q0,VDU,3471.0,2007-12-02 12:40:00,4.0,4.100312990878962,3.5305709872854014,2.13,7.43,10.03,0.96,1,1 vehicle
